Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-05-22,20:00:00,152.81,152.96,152.49,152.69,1729371,0
2017-05-22,21:00:00,152.69,152.76,152.43,152.7,1690686,0
2017-05-22,22:00:00,152.7,152.86,152.52,152.84,4478019,0
2017-05-23,16:00:00,153.74,153.74,152.63,152.71,3440820,0
2017-05-23,17:00:00,152.71,153.16,152.58,152.84,3057984,0
2017-05-23,18:00:00,152.83,153.03,152.7,152.77,1754343,0
2017-05-23,19:00:00,152.78,152.81,152.16,152.39,2494583,0
2017-05-23,20:00:00,152.39,152.62,152.22,152.36,2044170,0
2017-05-23,21:00:00,152.37,152.56,152.23,152.34,1574545,0
2017-05-23,22:00:00,152.33,152.65,152.3,152.65,3019620,0
2017-05-24,16:00:00,152.69,153.02,152.46,152.49,2135232,0
2017-05-24,17:00:00,152.49,152.56,151.89,152,3110362,0
2017-05-24,18:00:00,152,152.11,151.53,151.74,2699057,0
2017-05-24,19:00:00,151.73,152.17,151.7,151.94,1632616,0
2017-05-24,20:00:00,151.94,152.19,151.84,152.04,1080659,0
2017-05-24,21:00:00,152.04,152.34,151.92,151.97,2630946,0
2017-05-24,22:00:00,151.98,152.2,151.76,152.19,3985467,0
2017-05-25,16:00:00,152.58,152.72,151.9,151.99,2542483,0
2017-05-25,17:00:00,151.99,152.65,151.88,152.57,2750885,0
2017-05-25,18:00:00,152.56,152.95,152.43,152.58,2760599,0
2017-05-25,19:00:00,152.59,153.2,152.54,153.17,1990732,0
2017-05-25,20:00:00,153.17,153.19,152.89,153.01,1455054,0
2017-05-25,21:00:00,153,153.05,152.9,153,1274547,0
2017-05-25,22:00:00,153,153.06,152.53,152.72,4091628,0
2017-05-26,16:00:00,152.85,153.09,152.3,152.75,2340812,0
2017-05-26,17:00:00,152.74,152.89,152.44,152.5,1957368,0
2017-05-26,18:00:00,152.51,152.57,152.31,152.32,1659277,0
2017-05-26,19:00:00,152.31,152.65,152.3,152.44,1251404,0
2017-05-26,20:00:00,152.44,152.63,152.36,152.62,1222640,0
2017-05-26,21:00:00,152.61,152.77,152.48,152.61,1523266,0
2017-05-26,22:00:00,152.61,152.71,152.16,152.46,5255748,0
2017-05-30,16:00:00,152.27,152.92,152.18,152.7,2711911,0
2017-05-30,17:00:00,152.7,152.77,152.18,152.55,2637430,0
2017-05-30,18:00:00,152.54,152.77,152.54,152.74,1374823,0
2017-05-30,19:00:00,152.74,153.25,152.73,153.22,2369956,0
2017-05-30,20:00:00,153.22,153.28,152.83,152.95,1657917,0
2017-05-30,21:00:00,152.95,153,152.71,152.76,1365413,0
2017-05-30,22:00:00,152.76,152.89,152.47,152.52,4878011,0
2017-05-31,16:00:00,152.82,153.02,151.81,151.85,2641960,0
2017-05-31,17:00:00,151.83,151.9,151.24,151.78,3849521,0
2017-05-31,18:00:00,151.77,152.1,151.72,152.05,2043491,0
2017-05-31,19:00:00,152.05,152.25,151.77,151.8,1416682,0
2017-05-31,20:00:00,151.81,152.1,151.66,151.8,1072108,0
2017-05-31,21:00:00,151.81,151.85,151.32,151.55,1744481,0
2017-05-31,22:00:00,151.56,151.8,151.4,151.61,7917763,0
2017-06-01,16:00:00,152.02,152.18,151.61,151.69,2010991,0
2017-06-01,17:00:00,151.69,151.85,151.08,151.46,2595278,0
2017-06-01,18:00:00,151.47,151.79,151.43,151.76,1582334,0
2017-06-01,19:00:00,151.76,151.95,151.61,151.8,1163605,0
2017-06-01,20:00:00,151.8,152,151.73,151.82,1428268,0
2017-06-01,21:00:00,151.82,151.89,151.55,151.62,1354464,0
2017-06-01,22:00:00,151.61,152.05,151.56,152.03,2882518,0
2017-06-02,16:00:00,152.43,152.49,151.74,152.14,2536251,0
2017-06-02,17:00:00,152.14,152.56,152.08,152.52,2390252,0
2017-06-02,18:00:00,152.52,152.86,152.47,152.85,1861440,0
2017-06-02,19:00:00,152.85,153.52,152.84,153.47,2865457,0
2017-06-02,20:00:00,153.47,153.94,153.45,153.94,3199483,0
2017-06-02,21:00:00,153.94,154.29,153.91,154.02,3476571,0
2017-06-02,22:00:00,154.04,154.29,153.78,154.29,8503512,0
2017-06-05,16:00:00,153.19,153.3,152.31,152.95,5113730,0
2017-06-05,17:00:00,152.95,153.23,152.51,152.64,3931099,0
2017-06-05,18:00:00,152.65,152.91,152.53,152.67,2604625,0
2017-06-05,19:00:00,152.66,152.8,152.56,152.68,1637537,0
2017-06-05,20:00:00,152.69,153.02,152.56,152.58,1975641,0
2017-06-05,21:00:00,152.57,152.81,152.51,152.61,1646047,0
2017-06-05,22:00:00,152.62,152.81,152.44,152.78,4382076,0
2017-06-06,16:00:00,152.75,153.65,152.63,152.77,3878615,0
2017-06-06,17:00:00,152.78,153.58,152.65,153.48,3366125,0
2017-06-06,18:00:00,153.47,153.61,153.03,153.21,2076006,0
2017-06-06,19:00:00,153.21,153.64,153.14,153.55,1602248,0
2017-06-06,20:00:00,153.55,153.64,153.35,153.63,1289819,0
2017-06-06,21:00:00,153.64,154.57,153.58,154.49,3462921,0
2017-06-06,22:00:00,154.49,154.64,153.04,153.3,7651726,0
2017-06-07,16:00:00,153.86,154.63,153.76,154.52,3895610,0
2017-06-07,17:00:00,154.51,154.81,153.78,154.09,3647643,0
2017-06-07,18:00:00,154.09,154.46,154.08,154.3,1812168,0
2017-06-07,19:00:00,154.3,154.33,153.33,153.76,2081468,0
2017-06-07,20:00:00,153.76,154.16,153.71,154.06,1483719,0
2017-06-07,21:00:00,154.06,154.4,154.04,154.24,1550257,0
2017-06-07,22:00:00,154.25,154.38,153.96,154.21,4607641,0
2017-06-08,16:00:00,154.09,154.38,153.3,153.59,3022739,0
2017-06-08,17:00:00,153.59,153.87,153.25,153.83,3211182,0
2017-06-08,18:00:00,153.83,154.02,153.73,153.94,1939388,0
2017-06-08,19:00:00,153.94,154.03,153.68,153.85,1538958,0
2017-06-08,20:00:00,153.85,153.92,153.43,153.67,1578007,0
2017-06-08,21:00:00,153.67,153.73,153.38,153.47,1682022,0
2017-06-08,22:00:00,153.48,153.99,153.47,153.83,4421190,0
2017-06-09,16:00:00,154.03,154.03,153.26,153.68,2543736,0
2017-06-09,17:00:00,153.68,154.02,153.36,153.5,2675088,0
2017-06-09,18:00:00,153.5,153.65,152.43,152.69,3493423,0
2017-06-09,19:00:00,152.69,152.7,149.29,150.2,8818059,0
2017-06-09,20:00:00,150.2,150.43,147.32,148.58,10442773,0
2017-06-09,21:00:00,148.59,149.58,144.93,146.52,12978518,0
2017-06-09,22:00:00,146.53,148.07,146.37,147.87,17783508,0
2017-06-12,16:00:00,144.65,144.65,141.44,142.41,18964981,0
2017-06-12,17:00:00,142.42,144.17,141.87,143.82,12754911,0
2017-06-12,18:00:00,143.82,145,143.61,143.97,7964977,0
2017-06-12,19:00:00,143.97,144.17,142.53,142.61,5186387,0
2017-06-12,20:00:00,142.6,143.17,142.3,142.42,4321460,0
2017-06-12,21:00:00,142.42,143.48,142.33,143.06,4705409,0
2017-06-12,22:00:00,143.06,144.37,142.89,144.23,10101275,0
2017-06-13,16:00:00,146.05,146.34,145.22,145.63,5958172,0
2017-06-13,17:00:00,145.63,145.63,144.11,144.17,6529584,0
2017-06-13,18:00:00,144.16,145.05,144.06,145.02,3289249,0
2017-06-13,19:00:00,145.02,145.46,144.98,145.24,2223083,0
2017-06-13,20:00:00,145.24,145.33,144.69,145.07,1969098,0
2017-06-13,21:00:00,145.06,145.39,144.84,145.3,2013888,0
2017-06-13,22:00:00,145.31,145.81,145.17,145.5,6138097,0
2017-06-14,16:00:00,146.39,146.39,145.02,145.55,2903815,0
2017-06-14,17:00:00,145.55,145.55,144.43,144.64,3855265,0
2017-06-14,18:00:00,144.65,145.09,144.29,145.01,2606791,0
2017-06-14,19:00:00,145.01,145.02,144.32,144.42,1832719,0
2017-06-14,20:00:00,144.43,144.77,144.4,144.5,1542954,0
2017-06-14,21:00:00,144.5,145.06,143.52,143.67,5455287,0
2017-06-14,22:00:00,143.66,144.23,142.77,144.07,9580187,0
2017-06-15,16:00:00,142.25,143.11,141.8,142.76,5230598,0
2017-06-15,17:00:00,142.76,143.01,141.14,142.15,7117024,0
2017-06-15,18:00:00,142.14,142.52,141.86,142.03,3167951,0
2017-06-15,19:00:00,142.04,142.75,141.96,142.67,2458332,0
2017-06-15,20:00:00,142.67,142.95,142.35,142.62,2237144,0
2017-06-15,21:00:00,142.61,143.05,142.44,142.73,2554396,0
2017-06-15,22:00:00,142.72,143.39,142.66,143.22,5746730,0
2017-06-16,16:00:00,142.71,143.41,142.28,143.28,11393409,0
2017-06-16,17:00:00,143.27,143.3,141.93,142.1,3802168,0
2017-06-16,18:00:00,142.1,142.54,141.92,142.3,2950100,0
2017-06-16,19:00:00,142.3,142.42,141.93,141.95,1805328,0
2017-06-16,20:00:00,141.96,142.21,141.63,142.17,2567189,0
2017-06-16,21:00:00,142.17,142.42,141.87,141.88,2396797,0
2017-06-16,22:00:00,141.88,141.98,141.13,141.2,18214321,0
2017-06-19,16:00:00,142.59,144.05,142.59,143.81,5390958,0
2017-06-19,17:00:00,143.82,145.1,143.77,144.79,6213726,0
2017-06-19,18:00:00,144.78,144.98,144.52,144.73,2388407,0
2017-06-19,19:00:00,144.74,144.88,144.54,144.85,1762747,0
2017-06-19,20:00:00,144.85,145.65,144.82,145.46,2911570,0
2017-06-19,21:00:00,145.45,145.53,144.89,144.96,2423745,0
2017-06-19,22:00:00,144.95,145.45,144.84,145.25,7216985,0
2017-06-20,16:00:00,145.78,145.78,144.27,144.32,3671707,0
2017-06-20,17:00:00,144.33,144.98,144.18,144.84,3411885,0
2017-06-20,18:00:00,144.84,144.85,143.91,144.34,2728075,0
2017-06-20,19:00:00,144.35,144.64,143.96,144.19,1928727,0
2017-06-20,20:00:00,144.19,144.49,144.05,144.45,1629971,0
2017-06-20,21:00:00,144.44,144.63,144.12,144.44,1785519,0
2017-06-20,22:00:00,144.44,144.86,143.85,143.92,6165299,0
2017-06-21,16:00:00,144.43,144.64,143.52,143.68,2388520,0
2017-06-21,17:00:00,143.68,144.68,143.66,144.49,2991034,0
2017-06-21,18:00:00,144.49,144.56,144,144.49,1680417,0
2017-06-21,19:00:00,144.38,144.6,144.16,144.33,1296317,0
2017-06-21,20:00:00,144.33,144.62,144.17,144.39,1509101,0
2017-06-21,21:00:00,144.37,144.91,144.21,144.7,1840697,0
2017-06-21,22:00:00,144.7,144.98,144.61,144.78,6122109,0
2017-06-22,16:00:00,144.68,144.88,144.03,144.24,2148819,0
2017-06-22,17:00:00,144.25,144.7,144.03,144.43,2668021,0
2017-06-22,18:00:00,144.43,144.49,144.07,144.28,1110572,0
2017-06-22,19:00:00,144.27,145.35,144.15,145.26,1718846,0
2017-06-22,20:00:00,145.26,145.61,145.15,145.33,1874567,0
2017-06-22,21:00:00,145.33,145.43,145.15,145.22,1227452,0
2017-06-22,22:00:00,145.22,145.24,144.43,144.54,5573986,0
2017-06-23,16:00:00,144.04,144.82,144.02,144.72,2115294,0
2017-06-23,17:00:00,144.71,145.21,144.07,145.03,2436353,0
2017-06-23,18:00:00,145.03,145.82,145.01,145.77,2157442,0
2017-06-23,19:00:00,145.77,145.93,145.48,145.81,1727011,0
2017-06-23,20:00:00,145.8,146.05,145.55,145.92,1447741,0
2017-06-23,21:00:00,145.92,145.98,145.51,145.58,1654282,0
2017-06-23,22:00:00,145.58,145.64,145.11,145.26,12641702,0
2017-06-26,16:00:00,146.06,147.17,146.06,146.85,3805904,0
2017-06-26,17:00:00,146.86,146.89,145.07,145.41,4890805,0
2017-06-26,18:00:00,145.41,145.43,144.29,144.78,4095366,0
2017-06-26,19:00:00,144.78,145.4,144.52,145.24,2103614,0
2017-06-26,20:00:00,145.24,145.32,144.94,145.11,1270617,0
2017-06-26,21:00:00,145.11,145.17,144.64,144.86,1561363,0
2017-06-26,22:00:00,144.86,144.98,144.58,144.73,4951994,0
2017-06-27,16:00:00,143.92,144.57,143.68,144.21,2942977,0
2017-06-27,17:00:00,144.21,145.07,144.16,144.74,2645075,0
2017-06-27,18:00:00,144.74,144.91,144.36,144.54,1639435,0
2017-06-27,19:00:00,144.54,144.83,143.85,143.99,2104119,0
2017-06-27,20:00:00,143.99,144.09,142.88,143.4,3615535,0
2017-06-27,21:00:00,143.4,143.59,143.08,143.48,2620615,0
2017-06-27,22:00:00,143.48,143.69,142.55,142.67,6892229,0
2017-06-28,16:00:00,143.4,143.4,142.32,142.49,3358715,0
2017-06-28,17:00:00,142.5,144.17,142.09,143.94,4245524,0
2017-06-28,18:00:00,143.93,144.24,143.67,144.01,1897136,0
2017-06-28,19:00:00,143.99,144.77,143.85,144.58,2129902,0
2017-06-28,20:00:00,144.59,144.95,144.37,144.38,1841543,0
2017-06-28,21:00:00,144.39,144.82,144.39,144.74,1484179,0
2017-06-28,22:00:00,144.74,145.02,144.54,144.74,4472223,0
2017-06-29,16:00:00,143.62,144.04,143.13,143.3,3478384,0
2017-06-29,17:00:00,143.31,143.67,142.9,143.25,4018823,0
2017-06-29,18:00:00,143.24,143.42,141.92,142.13,4397986,0
2017-06-29,19:00:00,142.15,142.86,141.66,141.81,3224807,0
2017-06-29,20:00:00,141.82,142.12,141.21,141.39,3847658,0
2017-06-29,21:00:00,141.38,142.21,141.23,141.97,3060938,0
2017-06-29,22:00:00,141.97,142.99,141.93,142.61,5950554,0
2017-06-30,16:00:00,143.36,143.87,142.92,143.35,4135646,0
2017-06-30,17:00:00,143.34,143.46,142.71,143.26,2844604,0
2017-06-30,18:00:00,143.26,143.64,143.05,143.58,1788245,0
2017-06-30,19:00:00,143.58,143.62,143.03,143.13,1312062,0
2017-06-30,20:00:00,143.13,143.56,143.13,143.44,1041578,0
2017-06-30,21:00:00,143.44,143.65,143.25,143.62,1433925,0
2017-06-30,22:00:00,143.62,143.78,142.93,142.95,6559485,0
2017-07-03,16:00:00,143.79,144.21,143.68,143.69,2344735,0
2017-07-03,17:00:00,143.71,143.81,142.68,142.7,2720400,0
2017-07-03,18:00:00,142.69,143,142.03,143,2544833,0
2017-07-03,19:00:00,142.99,142.99,142.09,142.47,3371839,0
2017-07-03,20:00:00,142.5,142.65,142.37,142.43,1336431,0
2017-07-05,16:00:00,142.62,143.31,142.49,142.59,2872094,0
2017-07-05,17:00:00,142.58,142.75,141.66,142.42,3663734,0
2017-07-05,18:00:00,142.42,143.08,142.39,143.08,1912469,0
2017-07-05,19:00:00,143.08,143.7,143.01,143.5,2151756,0
2017-07-05,20:00:00,143.51,143.62,143.09,143.12,1407589,0
2017-07-05,21:00:00,143.11,143.52,142.82,143.12,1807078,0
2017-07-05,22:00:00,143.12,143.29,142.81,143.02,4657423,0
2017-07-06,16:00:00,141.95,142.43,141.56,141.7,3131524,0
2017-07-06,17:00:00,141.69,142.11,141.34,141.57,3896168,0
2017-07-06,18:00:00,141.58,142.39,141.45,141.91,2906182,0
2017-07-06,19:00:00,141.91,142.25,141.57,142.1,1881926,0
2017-07-06,20:00:00,142.1,142.15,141.72,141.79,1680338,0
2017-07-06,21:00:00,141.79,141.88,141.51,141.76,1892435,0
2017-07-06,22:00:00,141.77,141.87,141.45,141.66,4891326,0
2017-07-07,16:00:00,141.83,143.07,141.83,142.94,3122699,0
2017-07-07,17:00:00,142.94,143.06,142.43,142.76,2234426,0
2017-07-07,18:00:00,142.76,143.18,142.61,143.08,1857531,0
2017-07-07,19:00:00,143.08,143.19,142.86,143.17,1255130,0
2017-07-07,20:00:00,143.17,143.66,143.12,143.56,1594383,0
2017-07-07,21:00:00,143.57,143.58,143.11,143.42,1459643,0
2017-07-07,22:00:00,143.41,143.5,142.95,143.08,3090013,0
2017-07-10,16:00:00,143.04,143.44,142.3,142.41,2550724,0
2017-07-10,17:00:00,142.4,143.81,142.36,143.75,2876277,0
2017-07-10,18:00:00,143.74,143.9,143.59,143.76,1792311,0
2017-07-10,19:00:00,143.76,144.43,143.71,144.41,2223600,0
2017-07-10,20:00:00,144.42,144.78,144.38,144.77,1754316,0
2017-07-10,21:00:00,144.77,144.86,144.47,144.56,1417558,0
2017-07-10,22:00:00,144.56,144.62,143.94,143.97,5164192,0
2017-07-11,16:00:00,143.64,143.98,143.34,143.73,2474456,0
2017-07-11,17:00:00,143.73,144.64,143.55,144.25,2851315,0
2017-07-11,18:00:00,144.26,144.31,143.3,144.03,2733278,0
2017-07-11,19:00:00,144.03,144.13,143.64,144.02,1224439,0
2017-07-11,20:00:00,144.03,144.64,143.91,144.56,1693950,0
2017-07-11,21:00:00,144.56,144.76,144.32,144.37,1430837,0
2017-07-11,22:00:00,144.37,144.69,144.34,144.44,3604308,0
2017-07-12,16:00:00,144.78,145.09,143.87,144.2,4097243,0
2017-07-12,17:00:00,144.21,144.43,143.73,143.82,4107775,0
2017-07-12,18:00:00,143.82,144.49,143.81,144.09,2232285,0
2017-07-12,19:00:00,144.09,144.2,143.88,144.17,1707806,0
2017-07-12,20:00:00,144.17,144.51,143.92,144.5,1583956,0
2017-07-12,21:00:00,144.5,144.82,144.32,144.78,1822481,0
2017-07-12,22:00:00,144.79,144.97,144.6,144.65,5286883,0
2017-07-13,16:00:00,144.41,146.02,144.35,145.91,3337071,0
2017-07-13,17:00:00,145.92,146.28,145.47,146.04,3704679,0
2017-07-13,18:00:00,146.04,146.46,145.69,146.42,2501160,0
2017-07-13,19:00:00,146.42,147.38,146.28,147.25,3381583,0
2017-07-13,20:00:00,147.25,147.34,146.61,146.86,3039424,0
2017-07-13,21:00:00,146.87,147.12,146.52,146.72,2164309,0
2017-07-13,22:00:00,146.71,146.97,146.47,146.66,4594399,0
2017-07-14,16:00:00,146.86,146.99,146.24,146.35,2580799,0
2017-07-14,17:00:00,146.35,146.75,146.22,146.5,2229856,0
2017-07-14,18:00:00,146.5,146.69,146.31,146.68,1553550,0
2017-07-14,19:00:00,146.68,147.7,146.64,147.59,2492827,0
2017-07-14,20:00:00,147.59,147.98,147.39,147.89,2045264,0
2017-07-14,21:00:00,147.9,148,147.74,147.75,1790787,0
2017-07-14,22:00:00,147.76,148.22,147.75,147.93,4838139,0
2017-07-17,16:00:00,147.71,149.57,147.46,149.48,4746099,0
2017-07-17,17:00:00,149.49,149.77,148.78,148.87,4450374,0
2017-07-17,18:00:00,148.87,149.03,148.43,148.49,2469376,0
2017-07-17,19:00:00,148.48,149,148.41,148.93,1499655,0
2017-07-17,20:00:00,148.94,149,148.47,148.57,1477078,0
2017-07-17,21:00:00,148.58,148.67,148.32,148.52,1590914,0
2017-07-17,22:00:00,148.54,148.78,148.39,148.44,3641891,0
2017-07-18,16:00:00,148.09,148.3,147.61,147.72,2459906,0
2017-07-18,17:00:00,147.73,148.23,147.56,148.13,2934054,0
2017-07-18,18:00:00,148.12,148.36,147.9,148.17,1703788,0
2017-07-18,19:00:00,148.17,148.62,147.99,148.56,1616301,0
2017-07-18,20:00:00,148.55,148.89,148.37,148.76,1478069,0
2017-07-18,21:00:00,148.75,148.77,148.37,148.5,1555625,0
2017-07-18,22:00:00,148.5,149,148.48,148.95,3751617,0
2017-07-19,16:00:00,149.35,149.82,148.82,149.52,2636723,0
2017-07-19,17:00:00,149.51,149.68,149.12,149.28,2654689,0
2017-07-19,18:00:00,149.28,149.63,149.28,149.6,1677165,0
2017-07-19,19:00:00,149.61,149.9,149.54,149.88,1779405,0
2017-07-19,20:00:00,149.88,150.29,149.74,149.92,2977560,0
2017-07-19,21:00:00,149.91,150.17,149.91,149.92,1392977,0
2017-07-19,22:00:00,149.93,149.97,149.61,149.89,5229244,0
2017-07-20,16:00:00,150.37,150.61,149.77,149.98,2547307,0
2017-07-20,17:00:00,149.98,150.01,149.06,149.41,3122023,0
2017-07-20,18:00:00,149.39,149.71,149.3,149.57,1465684,0
2017-07-20,19:00:00,149.56,149.93,149.55,149.64,863939,0
2017-07-20,20:00:00,149.65,149.79,149.37,149.79,863526,0
2017-07-20,21:00:00,149.78,149.78,149.3,149.43,1291070,0
2017-07-20,22:00:00,149.44,149.85,149.21,149.21,4536470,0
2017-07-21,16:00:00,148.86,149.11,147.77,148.43,5561145,0
2017-07-21,17:00:00,148.44,148.92,148.28,148.56,2558230,0
2017-07-21,18:00:00,148.56,148.86,148.25,148.83,2097756,0
2017-07-21,19:00:00,148.84,149.21,148.76,149.19,1264409,0
2017-07-21,20:00:00,149.19,149.31,148.86,148.97,1232902,0
2017-07-21,21:00:00,148.97,149,148.8,148.92,1153473,0
2017-07-21,22:00:00,148.92,149.2,148.81,149.14,6567414,0
2017-07-24,16:00:00,149.45,149.54,148.78,149.42,2000214,0
2017-07-24,17:00:00,149.42,150.2,149.38,149.99,3031956,0
2017-07-24,18:00:00,149.99,150.19,149.69,150.15,1516756,0
2017-07-24,19:00:00,150.15,150.8,150.14,150.73,1971099,0
2017-07-24,20:00:00,150.74,150.87,150.55,150.63,1587223,0
2017-07-24,21:00:00,150.62,150.71,150.4,150.69,1373176,0
2017-07-24,22:00:00,150.69,151.3,150.43,150.96,4790021,0
2017-07-25,16:00:00,150.67,152.54,150.67,152.45,4020205,0
2017-07-25,17:00:00,152.44,152.56,151.98,152.16,2456691,0
2017-07-25,18:00:00,152.16,152.69,152.09,152.53,2075518,0
2017-07-25,19:00:00,152.53,152.58,152.13,152.26,1349019,0
2017-07-25,20:00:00,152.25,152.38,151.98,152.07,1353623,0
2017-07-25,21:00:00,152.06,152.1,151.72,151.93,1363043,0
2017-07-25,22:00:00,151.93,152.02,151.51,151.6,3847404,0
2017-07-26,16:00:00,152.2,152.78,151.91,152.28,2134468,0
2017-07-26,17:00:00,152.28,152.78,152,152.04,2690808,0
2017-07-26,18:00:00,152.04,152.49,152.03,152.31,1605574,0
2017-07-26,19:00:00,152.32,152.63,152.26,152.45,1224362,0
2017-07-26,20:00:00,152.45,152.48,152.21,152.28,740394,0
2017-07-26,21:00:00,152.26,152.65,152.16,152.41,1324157,0
2017-07-26,22:00:00,152.4,152.55,152.08,152.31,3436917,0
2017-07-27,16:00:00,152.6,152.84,151.76,151.86,3089388,0
2017-07-27,17:00:00,151.88,152.73,151.82,152.38,2414745,0
2017-07-27,18:00:00,152.39,152.43,151.98,152.17,1729657,0
2017-07-27,19:00:00,152.16,152.24,149.23,149.63,3520976,0
2017-07-27,20:00:00,149.63,150.16,146.19,148.44,8634455,0
2017-07-27,21:00:00,148.44,148.94,147.98,148.89,3651694,0
2017-07-27,22:00:00,148.89,149.5,148.43,149.43,6588119,0
2017-07-28,16:00:00,148.77,149.1,148.15,148.41,3120465,0
2017-07-28,17:00:00,148.41,149.07,148.39,148.52,2150750,0
2017-07-28,18:00:00,148.52,148.73,148.35,148.62,1787325,0
2017-07-28,19:00:00,148.61,149,148.57,148.91,1367460,0
2017-07-28,20:00:00,148.91,148.96,148.63,148.74,1060614,0
2017-07-28,21:00:00,148.76,148.9,148.67,148.72,1169378,0
2017-07-28,22:00:00,148.72,148.77,148.08,148.39,4300490,0
2017-07-31,16:00:00,148.78,149.2,148.11,148.28,2900874,0
2017-07-31,17:00:00,148.28,148.35,147.14,147.68,3225708,0
2017-07-31,18:00:00,147.69,147.99,147.43,147.7,1448068,0
2017-07-31,19:00:00,147.69,147.86,147.32,147.63,1350487,0
2017-07-31,20:00:00,147.64,147.73,147.13,147.29,1465180,0
2017-07-31,21:00:00,147.29,147.7,147.02,147.4,1619629,0
2017-07-31,22:00:00,147.4,147.89,147.4,147.74,5102689,0
2017-08-01,16:00:00,147.99,148.31,147.56,147.69,2779975,0
2017-08-01,17:00:00,147.7,148.21,147.49,148.13,3378790,0
2017-08-01,18:00:00,148.13,148.14,147.3,147.85,2595969,0
2017-08-01,19:00:00,147.85,147.94,147.59,147.94,1651113,0
2017-08-01,20:00:00,147.93,148.07,147.8,147.92,1757935,0
2017-08-01,21:00:00,147.91,148.24,147.88,148.23,2447629,0
2017-08-01,22:00:00,148.23,149.09,147.86,148.92,7340585,0
2017-08-02,16:00:00,158.09,158.56,156.52,156.76,17925056,0
2017-08-02,17:00:00,156.73,157.25,154.99,155.84,14682840,0
2017-08-02,18:00:00,155.84,156.89,155.24,156.6,7445746,0
2017-08-02,19:00:00,156.61,156.77,155.76,155.95,3391397,0
2017-08-02,20:00:00,155.96,156.46,155.55,156.2,3691017,0
2017-08-02,21:00:00,156.21,156.83,156.05,156.74,3470656,0
2017-08-02,22:00:00,156.74,157.19,155.83,155.97,8672102,0
2017-08-03,16:00:00,155.88,156.04,154.68,155.08,4404777,0
2017-08-03,17:00:00,155.07,155.09,154.12,155.03,4638988,0
2017-08-03,18:00:00,155.02,155.65,154.69,154.78,3096727,0
2017-08-03,19:00:00,154.78,155.02,154.49,154.74,1781627,0
2017-08-03,20:00:00,154.74,154.75,154.14,154.63,2180442,0
2017-08-03,21:00:00,154.65,154.84,154.26,154.35,1797522,0
2017-08-03,22:00:00,154.36,154.77,153.86,154.4,5508585,0
2017-08-04,16:00:00,154.9,156.22,154.52,155.54,3648603,0
2017-08-04,17:00:00,155.56,156.08,154.88,155.27,4456840,0
2017-08-04,18:00:00,155.28,155.76,155.04,155.27,2110488,0
2017-08-04,19:00:00,155.29,155.38,154.64,154.93,1520739,0
2017-08-04,20:00:00,154.94,155.08,154.61,155,1388040,0
2017-08-04,21:00:00,155,155.09,154.77,154.84,1099685,0
2017-08-04,22:00:00,154.85,155.25,154.78,155.22,4109192,0
2017-08-07,16:00:00,155.89,156.32,155.5,156.25,2885701,0
2017-08-07,17:00:00,156.27,156.55,156.07,156.36,2841228,0
