Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-11-17,21:50:00,169.8,169.84,169.64,169.67,435275,0
2017-11-17,21:55:00,169.68,170,169.68,169.9848,664322,0
2017-11-17,22:00:00,169.9842,170.16,169.81,170.15,2329539,0
2017-11-20,15:35:00,170.29,170.4,169.71,169.94,820089,0
2017-11-20,15:40:00,169.9501,170.5,169.89,170.48,366542,0
2017-11-20,15:45:00,170.49,170.56,169.8,170.415,351937,0
2017-11-20,15:50:00,170.42,170.47,170.28,170.29,191028,0
2017-11-20,15:55:00,170.3,170.32,169.94,170.0414,272373,0
2017-11-20,16:00:00,170.06,170.29,170.04,170.17,259013,0
2017-11-20,16:05:00,170.15,170.36,170.15,170.27,252312,0
2017-11-20,16:10:00,170.275,170.34,170.13,170.24,195388,0
2017-11-20,16:15:00,170.24,170.285,170.12,170.21,225337,0
2017-11-20,16:20:00,170.2,170.25,170.13,170.1768,146934,0
2017-11-20,16:25:00,170.185,170.2147,170.02,170.0256,324950,0
2017-11-20,16:30:00,170.03,170.03,169.7364,169.7364,283233,0
2017-11-20,16:35:00,169.73,170.02,169.73,169.986,245638,0
2017-11-20,16:40:00,169.98,170.12,169.93,169.96,180533,0
2017-11-20,16:45:00,169.96,170.0102,169.91,169.9386,121813,0
2017-11-20,16:50:00,169.94,170.07,169.91,169.985,138191,0
2017-11-20,16:55:00,169.99,170.21,169.97,170.12,193126,0
2017-11-20,17:00:00,170.1097,170.135,170,170.07,100471,0
2017-11-20,17:05:00,170.076,170.12,170,170.05,113917,0
2017-11-20,17:10:00,170.05,170.05,169.9,169.94,141385,0
2017-11-20,17:15:00,169.93,170.02,169.91,169.91,145439,0
2017-11-20,17:20:00,169.905,169.9099,169.75,169.8099,199373,0
2017-11-20,17:25:00,169.8,169.88,169.8,169.84,104992,0
2017-11-20,17:30:00,169.83,169.86,169.67,169.7099,190741,0
2017-11-20,17:35:00,169.7,169.815,169.68,169.77,144424,0
2017-11-20,17:40:00,169.77,169.82,169.72,169.73,112285,0
2017-11-20,17:45:00,169.74,169.77,169.6,169.6,221210,0
2017-11-20,17:50:00,169.605,169.8,169.6,169.8,156192,0
2017-11-20,17:55:00,169.8,169.8053,169.68,169.79,112460,0
2017-11-20,18:00:00,169.79,170,169.78,169.9459,204967,0
2017-11-20,18:05:00,169.95,169.97,169.82,169.837,103423,0
2017-11-20,18:10:00,169.8402,169.9099,169.81,169.8359,78248,0
2017-11-20,18:15:00,169.85,169.9,169.78,169.87,137764,0
2017-11-20,18:20:00,169.8689,169.8899,169.75,169.7753,129341,0
2017-11-20,18:25:00,169.77,169.79,169.56,169.58,179440,0
2017-11-20,18:30:00,169.58,169.72,169.5661,169.695,115266,0
2017-11-20,18:35:00,169.7,169.84,169.6914,169.795,80923,0
2017-11-20,18:40:00,169.7901,169.84,169.72,169.78,75188,0
2017-11-20,18:45:00,169.78,169.89,169.76,169.85,100366,0
2017-11-20,18:50:00,169.86,169.86,169.75,169.86,84455,0
2017-11-20,18:55:00,169.865,169.92,169.805,169.915,97507,0
2017-11-20,19:00:00,169.91,169.97,169.9,169.964,90586,0
2017-11-20,19:05:00,169.965,170.0699,169.95,170.01,128487,0
2017-11-20,19:10:00,170.024,170.0764,169.9599,170.0195,81302,0
2017-11-20,19:15:00,170.02,170.05,169.98,170.0242,77131,0
2017-11-20,19:20:00,170.03,170.16,170.03,170.1459,97823,0
2017-11-20,19:25:00,170.14,170.19,170.1058,170.17,104435,0
2017-11-20,19:30:00,170.17,170.23,170.16,170.16,113981,0
2017-11-20,19:35:00,170.16,170.19,170.05,170.0644,81715,0
2017-11-20,19:40:00,170.07,170.09,169.98,170,85725,0
2017-11-20,19:45:00,170,170.05,169.96,170.0033,114162,0
2017-11-20,19:50:00,170.01,170.06,169.98,170.06,76877,0
2017-11-20,19:55:00,170.0506,170.07,169.92,169.97,80580,0
2017-11-20,20:00:00,169.98,170.05,169.97,170.01,67559,0
2017-11-20,20:05:00,170,170,169.915,169.955,70356,0
2017-11-20,20:10:00,169.96,169.999,169.9451,169.985,67278,0
2017-11-20,20:15:00,169.9899,170.04,169.96,170.03,67414,0
2017-11-20,20:20:00,170.02,170.04,169.96,169.98,59668,0
2017-11-20,20:25:00,169.98,170.018,169.91,169.95,67552,0
2017-11-20,20:30:00,169.9559,169.9658,169.91,169.92,81304,0
2017-11-20,20:35:00,169.915,169.9583,169.86,169.94,90661,0
2017-11-20,20:40:00,169.934,170.0375,169.934,170,99908,0
2017-11-20,20:45:00,169.9993,170.05,169.96,169.99,97753,0
2017-11-20,20:50:00,170,170.03,169.9735,170.02,66698,0
2017-11-20,20:55:00,170.01,170.04,170,170.0242,78922,0
2017-11-20,21:00:00,170.025,170.05,169.99,170.03,97802,0
2017-11-20,21:05:00,170.03,170.07,169.97,170.065,83128,0
2017-11-20,21:10:00,170.07,170.14,170.0201,170.0868,182842,0
2017-11-20,21:15:00,170.08,170.08,169.94,169.9601,110767,0
2017-11-20,21:20:00,169.97,169.99,169.9,169.98,126503,0
2017-11-20,21:25:00,169.98,170.05,169.9549,169.98,94269,0
2017-11-20,21:30:00,169.98,170.0201,169.94,169.98,90353,0
2017-11-20,21:35:00,169.98,170,169.89,169.96,117487,0
2017-11-20,21:40:00,169.9501,169.995,169.91,169.95,122463,0
2017-11-20,21:45:00,169.95,169.99,169.85,169.87,192798,0
2017-11-20,21:50:00,169.87,170,169.86,170,179892,0
2017-11-20,21:55:00,169.99,169.999,169.905,169.95,252590,0
2017-11-20,22:00:00,169.95,170,169.92,169.98,1949905,0
2017-11-21,15:35:00,170.78,171.71,170.78,171.68,1233942,0
2017-11-21,15:40:00,171.67,171.9598,171.57,171.93,631566,0
2017-11-21,15:45:00,171.9225,172.38,171.8,172.29,721744,0
2017-11-21,15:50:00,172.3,172.66,172.25,172.5899,657638,0
2017-11-21,15:55:00,172.58,172.64,172.38,172.46,415154,0
2017-11-21,16:00:00,172.467,172.86,172.413,172.85,595861,0
2017-11-21,16:05:00,172.845,173.02,172.8,172.937,533157,0
2017-11-21,16:10:00,172.92,172.99,172.78,172.9899,401040,0
2017-11-21,16:15:00,172.985,173.22,172.901,173.18,497544,0
2017-11-21,16:20:00,173.185,173.4403,173.1,173.4,535213,0
2017-11-21,16:25:00,173.41,173.7,173.385,173.478,643676,0
2017-11-21,16:30:00,173.48,173.65,173.4,173.56,385431,0
2017-11-21,16:35:00,173.55,173.61,173.21,173.26,431186,0
2017-11-21,16:40:00,173.255,173.3799,173.141,173.29,338669,0
2017-11-21,16:45:00,173.29,173.45,173.19,173.2716,284634,0
2017-11-21,16:50:00,173.29,173.41,173.16,173.205,230522,0
2017-11-21,16:55:00,173.2002,173.21,172.97,173.11,331355,0
2017-11-21,17:00:00,173.09,173.29,173.09,173.272,193050,0
2017-11-21,17:05:00,173.26,173.42,173.22,173.32,243377,0
2017-11-21,17:10:00,173.33,173.4699,173.32,173.34,203581,0
2017-11-21,17:15:00,173.33,173.43,173.27,173.38,208154,0
2017-11-21,17:20:00,173.38,173.46,173.27,173.2841,194610,0
2017-11-21,17:25:00,173.28,173.45,173.23,173.44,150501,0
2017-11-21,17:30:00,173.42,173.52,173.4,173.4444,157504,0
2017-11-21,17:35:00,173.46,173.52,173.42,173.4651,155274,0
2017-11-21,17:40:00,173.4648,173.5,173.41,173.491,89994,0
2017-11-21,17:45:00,173.4942,173.65,173.45,173.56,244658,0
2017-11-21,17:50:00,173.5548,173.555,173.43,173.5,174582,0
2017-11-21,17:55:00,173.4942,173.57,173.47,173.53,163262,0
2017-11-21,18:00:00,173.53,173.65,173.51,173.5248,226406,0
2017-11-21,18:05:00,173.52,173.6,173.5,173.5442,176079,0
2017-11-21,18:10:00,173.54,173.55,173.27,173.4,208243,0
2017-11-21,18:15:00,173.3942,173.5,173.32,173.4999,104119,0
2017-11-21,18:20:00,173.49,173.55,173.37,173.3801,197129,0
2017-11-21,18:25:00,173.38,173.4599,173.37,173.41,60990,0
2017-11-21,18:30:00,173.41,173.435,173.17,173.25,159265,0
2017-11-21,18:35:00,173.25,173.345,173.17,173.3399,85669,0
2017-11-21,18:40:00,173.3301,173.4,173.28,173.28,79932,0
2017-11-21,18:45:00,173.28,173.29,173.2,173.2593,92517,0
2017-11-21,18:50:00,173.25,173.33,173.17,173.2096,150381,0
2017-11-21,18:55:00,173.19,173.24,173.12,173.2099,88999,0
2017-11-21,19:00:00,173.2048,173.33,173.16,173.17,137006,0
2017-11-21,19:05:00,173.1764,173.23,173.0851,173.17,112854,0
2017-11-21,19:10:00,173.17,173.19,172.94,172.96,204768,0
2017-11-21,19:15:00,172.97,173.09,172.97,173.06,148315,0
2017-11-21,19:20:00,173.05,173.1375,173.04,173.0455,68864,0
2017-11-21,19:25:00,173.04,173.19,173.04,173.1581,83696,0
2017-11-21,19:30:00,173.1514,173.1889,173.09,173.135,111716,0
2017-11-21,19:35:00,173.1393,173.15,173.0901,173.1044,81311,0
2017-11-21,19:40:00,173.1042,173.1744,173.09,173.14,112927,0
2017-11-21,19:45:00,173.1447,173.17,173.0701,173.12,79709,0
2017-11-21,19:50:00,173.12,173.2,173.12,173.12,106563,0
2017-11-21,19:55:00,173.13,173.17,173.09,173.11,129140,0
2017-11-21,20:00:00,173.13,173.1704,173.1,173.1131,88252,0
2017-11-21,20:05:00,173.12,173.1401,173,173.05,80000,0
2017-11-21,20:10:00,173.06,173.08,172.75,172.85,312322,0
2017-11-21,20:15:00,172.855,172.91,172.75,172.87,195062,0
2017-11-21,20:20:00,172.87,172.93,172.78,172.9267,121692,0
2017-11-21,20:25:00,172.92,172.96,172.79,172.83,101776,0
2017-11-21,20:30:00,172.826,172.88,172.775,172.8556,104820,0
2017-11-21,20:35:00,172.8541,172.87,172.72,172.75,129258,0
2017-11-21,20:40:00,172.74,172.91,172.6801,172.905,153522,0
2017-11-21,20:45:00,172.905,172.935,172.86,172.92,80306,0
2017-11-21,20:50:00,172.9236,172.946,172.8701,172.9299,97276,0
2017-11-21,20:55:00,172.93,173.0599,172.92,172.98,136211,0
2017-11-21,21:00:00,172.98,173.015,172.94,172.9648,114905,0
2017-11-21,21:05:00,172.9652,173.03,172.85,172.86,129370,0
2017-11-21,21:10:00,172.865,172.92,172.81,172.86,127636,0
2017-11-21,21:15:00,172.86,172.93,172.83,172.88,130707,0
2017-11-21,21:20:00,172.875,172.92,172.69,172.75,160750,0
2017-11-21,21:25:00,172.74,172.86,172.71,172.82,143335,0
2017-11-21,21:30:00,172.81,172.89,172.78,172.825,109027,0
2017-11-21,21:35:00,172.8248,172.9,172.79,172.874,222261,0
2017-11-21,21:40:00,172.875,172.906,172.81,172.875,140435,0
2017-11-21,21:45:00,172.88,173.22,172.88,173.211,513454,0
2017-11-21,21:50:00,173.21,173.2175,173,173,248427,0
2017-11-21,21:55:00,173.01,173.23,172.95,172.955,320755,0
2017-11-21,22:00:00,172.95,173.21,172.94,173.14,2272831,0
2017-11-22,15:35:00,173.36,174.21,173.34,174.2,1238620,0
2017-11-22,15:40:00,174.19,174.26,173.8,173.86,743212,0
2017-11-22,15:45:00,173.87,173.88,173.05,173.2295,800546,0
2017-11-22,15:50:00,173.24,173.5382,173.07,173.21,620326,0
2017-11-22,15:55:00,173.2,173.3099,173.05,173.2448,360293,0
2017-11-22,16:00:00,173.245,173.45,173.11,173.365,317300,0
2017-11-22,16:05:00,173.34,173.67,173.3,173.57,329325,0
2017-11-22,16:10:00,173.5752,173.83,173.54,173.8184,337433,0
2017-11-22,16:15:00,173.825,173.94,173.61,173.94,317870,0
2017-11-22,16:20:00,173.92,173.935,173.64,173.76,231627,0
2017-11-22,16:25:00,173.77,173.83,173.66,173.815,211168,0
2017-11-22,16:30:00,173.82,174.03,173.7413,173.95,351250,0
2017-11-22,16:35:00,173.97,174.12,173.9,173.95,260512,0
2017-11-22,16:40:00,173.95,174.1,173.82,174.08,289663,0
2017-11-22,16:45:00,174.071,174.43,174.07,174.2967,455881,0
2017-11-22,16:50:00,174.2961,174.52,174.29,174.51,364345,0
2017-11-22,16:55:00,174.503,174.54,174.34,174.46,285428,0
2017-11-22,17:00:00,174.4665,174.6,174.38,174.49,282728,0
2017-11-22,17:05:00,174.49,174.7821,174.46,174.78,274850,0
2017-11-22,17:10:00,174.775,174.98,174.71,174.965,360978,0
2017-11-22,17:15:00,174.9685,174.98,174.825,174.93,291141,0
2017-11-22,17:20:00,174.9324,175,174.79,174.85,332165,0
2017-11-22,17:25:00,174.8699,174.88,174.49,174.59,277005,0
2017-11-22,17:30:00,174.59,174.59,174.33,174.41,267592,0
2017-11-22,17:35:00,174.41,174.5565,174.24,174.4866,269877,0
2017-11-22,17:40:00,174.49,174.5305,174.245,174.265,170267,0
2017-11-22,17:45:00,174.27,174.27,173.98,174.04,431027,0
2017-11-22,17:50:00,174.0325,174.17,173.86,173.955,304235,0
2017-11-22,17:55:00,173.96,174.23,173.955,174.22,207442,0
2017-11-22,18:00:00,174.23,174.38,174.15,174.28,181559,0
2017-11-22,18:05:00,174.2735,174.4063,174.27,174.3359,128816,0
2017-11-22,18:10:00,174.34,174.53,174.33,174.365,180327,0
2017-11-22,18:15:00,174.365,174.425,174.29,174.35,104038,0
2017-11-22,18:20:00,174.355,174.3772,174.12,174.135,131934,0
2017-11-22,18:25:00,174.13,174.2463,174.01,174.1565,188427,0
2017-11-22,18:30:00,174.15,174.22,174.04,174.13,126789,0
2017-11-22,18:35:00,174.14,174.2626,174.07,174.26,105892,0
2017-11-22,18:40:00,174.265,174.31,174.18,174.29,129288,0
2017-11-22,18:45:00,174.295,174.39,174.23,174.35,91826,0
2017-11-22,18:50:00,174.35,174.38,174.28,174.316,165735,0
2017-11-22,18:55:00,174.315,174.34,174.21,174.34,89782,0
2017-11-22,19:00:00,174.34,174.35,174.25,174.27,87672,0
2017-11-22,19:05:00,174.27,174.27,173.91,173.92,216953,0
2017-11-22,19:10:00,173.92,174.085,173.92,174.0562,129658,0
2017-11-22,19:15:00,174.0501,174.1299,174.04,174.07,110658,0
2017-11-22,19:20:00,174.07,174.08,173.96,174.025,144541,0
2017-11-22,19:25:00,174.0215,174.21,174.0215,174.2,90576,0
2017-11-22,19:30:00,174.205,174.3,174.18,174.26,158798,0
2017-11-22,19:35:00,174.26,174.34,174.2552,174.3099,110571,0
2017-11-22,19:40:00,174.3,174.33,174.2,174.32,172984,0
2017-11-22,19:45:00,174.32,174.32,174.1811,174.21,79055,0
2017-11-22,19:50:00,174.2,174.34,174.1901,174.255,102306,0
2017-11-22,19:55:00,174.2511,174.34,174.194,174.34,85537,0
2017-11-22,20:00:00,174.335,174.35,174.26,174.339,97748,0
2017-11-22,20:05:00,174.35,174.4,174.29,174.2901,118680,0
2017-11-22,20:10:00,174.29,174.35,174.2,174.24,122420,0
2017-11-22,20:15:00,174.23,174.32,174.21,174.215,123057,0
2017-11-22,20:20:00,174.22,174.35,174.22,174.34,90694,0
2017-11-22,20:25:00,174.33,174.3599,174.24,174.34,101160,0
2017-11-22,20:30:00,174.34,174.375,174.29,174.29,118919,0
2017-11-22,20:35:00,174.3,174.44,174.28,174.4373,109444,0
2017-11-22,20:40:00,174.43,174.53,174.4,174.5,155806,0
2017-11-22,20:45:00,174.49,174.62,174.46,174.5421,146519,0
2017-11-22,20:50:00,174.54,174.6102,174.51,174.61,87126,0
2017-11-22,20:55:00,174.61,174.64,174.59,174.62,85201,0
2017-11-22,21:00:00,174.63,174.7,174.49,174.49,137068,0
2017-11-22,21:05:00,174.49,174.52,174.35,174.3703,128279,0
2017-11-22,21:10:00,174.36,174.5,174.351,174.39,119526,0
2017-11-22,21:15:00,174.4,174.62,174.37,174.62,144072,0
2017-11-22,21:20:00,174.615,174.63,174.5,174.58,184653,0
2017-11-22,21:25:00,174.58,174.62,174.53,174.5565,112698,0
2017-11-22,21:30:00,174.56,174.6067,174.5,174.5349,118159,0
2017-11-22,21:35:00,174.54,174.59,174.45,174.59,160314,0
2017-11-22,21:40:00,174.585,174.73,174.56,174.71,286706,0
2017-11-22,21:45:00,174.71,174.85,174.68,174.82,321707,0
2017-11-22,21:50:00,174.82,174.84,174.7,174.7601,334146,0
2017-11-22,21:55:00,174.77,174.97,174.7407,174.931,387750,0
2017-11-22,22:00:00,174.93,175,174.86,174.96,2865064,0
2017-11-24,15:35:00,175.1,175.29,174.6459,174.93,1183427,0
2017-11-24,15:40:00,174.93,175.42,174.92,175.28,538003,0
2017-11-24,15:45:00,175.28,175.5,175.13,175.19,498709,0
2017-11-24,15:50:00,175.21,175.31,175.12,175.2545,217130,0
2017-11-24,15:55:00,175.26,175.3,175.19,175.225,235644,0
2017-11-24,16:00:00,175.22,175.26,175.06,175.2,261526,0
2017-11-24,16:05:00,175.2,175.32,175.12,175.215,228555,0
2017-11-24,16:10:00,175.22,175.23,174.88,175.01,248608,0
2017-11-24,16:15:00,175.0101,175.13,174.9613,174.995,183740,0
2017-11-24,16:20:00,174.9932,175.05,174.9502,175.01,132184,0
2017-11-24,16:25:00,175.02,175.15,175.01,175.09,164953,0
2017-11-24,16:30:00,175.09,175.18,175.08,175.1444,135541,0
2017-11-24,16:35:00,175.15,175.21,175.1,175.17,123579,0
2017-11-24,16:40:00,175.17,175.22,175.06,175.0664,140409,0
2017-11-24,16:45:00,175.0601,175.13,175.03,175.08,85772,0
2017-11-24,16:50:00,175.08,175.14,175.02,175.025,111378,0
2017-11-24,16:55:00,175.0255,175.03,174.97,175.02,182131,0
2017-11-24,17:00:00,175.02,175.14,175.0044,175.06,140908,0
2017-11-24,17:05:00,175.06,175.16,175.01,175.06,154958,0
2017-11-24,17:10:00,175.06,175.28,175.05,175.24,183262,0
2017-11-24,17:15:00,175.2452,175.255,175.13,175.2205,149623,0
2017-11-24,17:20:00,175.22,175.22,175.01,175.079,183460,0
2017-11-24,17:25:00,175.079,175.16,175.051,175.11,170192,0
2017-11-24,17:30:00,175.11,175.18,175,175.037,132249,0
2017-11-24,17:35:00,175.035,175.13,175.02,175.1263,122567,0
2017-11-24,17:40:00,175.12,175.25,175.07,175.225,243572,0
2017-11-24,17:45:00,175.225,175.3,175.175,175.295,183951,0
2017-11-24,17:50:00,175.29,175.31,175.24,175.28,141935,0
2017-11-24,17:55:00,175.28,175.309,175.2041,175.2055,205811,0
2017-11-24,18:00:00,175.2045,175.23,175.125,175.14,121366,0
2017-11-24,18:05:00,175.14,175.25,175.12,175.17,132076,0
2017-11-24,18:10:00,175.17,175.18,175.08,175.1332,119975,0
2017-11-24,18:15:00,175.13,175.18,175.1056,175.1536,90100,0
2017-11-24,18:20:00,175.16,175.1759,175.14,175.15,88120,0
2017-11-24,18:25:00,175.151,175.17,175.065,175.14,220160,0
2017-11-24,18:30:00,175.13,175.1452,175.03,175.085,196549,0
2017-11-24,18:35:00,175.085,175.09,175,175.04,177016,0
2017-11-24,18:40:00,175.045,175.07,175,175.03,195428,0
2017-11-24,18:45:00,175.03,175.05,174.98,174.98,214082,0
2017-11-24,18:50:00,174.99,175.01,174.95,174.9659,177667,0
2017-11-24,18:55:00,174.97,175.03,174.96,174.9899,263227,0
2017-11-24,19:00:00,174.98,175,174.91,174.96,371450,0
2017-11-24,19:05:00,174.96,174.97,174.96,174.97,1051339,0
2017-11-27,15:35:00,175.05,175.06,174.07,174.1,1041998,0
2017-11-27,15:40:00,174.09,174.179,173.34,173.97,1072360,0
2017-11-27,15:45:00,173.97,174.5,173.95,174.46,751912,0
2017-11-27,15:50:00,174.4501,174.89,174.2,174.88,581738,0
2017-11-27,15:55:00,174.87,174.97,174.75,174.8102,473088,0
2017-11-27,16:00:00,174.81,174.85,174.5,174.63,317932,0
2017-11-27,16:05:00,174.62,174.8,174.615,174.774,216530,0
2017-11-27,16:10:00,174.785,174.8699,174.67,174.8099,199287,0
2017-11-27,16:15:00,174.81,174.89,174.7,174.77,240680,0
2017-11-27,16:20:00,174.77,174.98,174.76,174.955,222464,0
2017-11-27,16:25:00,174.96,174.98,174.75,174.76,212281,0
2017-11-27,16:30:00,174.77,174.779,174.59,174.6234,193730,0
2017-11-27,16:35:00,174.6399,174.7,174.55,174.565,117684,0
2017-11-27,16:40:00,174.55,174.68,174.51,174.67,171728,0
2017-11-27,16:45:00,174.67,174.78,174.66,174.74,137971,0
2017-11-27,16:50:00,174.7515,174.8,174.61,174.61,227928,0
2017-11-27,16:55:00,174.601,174.7,174.45,174.46,218536,0
2017-11-27,17:00:00,174.4637,174.5699,174.45,174.52,130780,0
2017-11-27,17:05:00,174.52,174.53,174.34,174.36,245119,0
2017-11-27,17:10:00,174.36,174.41,174.13,174.3292,231043,0
2017-11-27,17:15:00,174.32,174.32,173.91,173.97,284226,0
2017-11-27,17:20:00,173.96,174.14,173.9301,173.94,250192,0
2017-11-27,17:25:00,173.94,173.95,173.7344,173.75,284297,0
2017-11-27,17:30:00,173.74,173.91,173.6,173.66,325982,0
2017-11-27,17:35:00,173.6601,173.8499,173.65,173.8,155573,0
2017-11-27,17:40:00,173.81,173.9052,173.74,173.89,176375,0
2017-11-27,17:45:00,173.87,173.98,173.81,173.825,202586,0
2017-11-27,17:50:00,173.824,173.9,173.72,173.87,168608,0
2017-11-27,17:55:00,173.86,174.1,173.85,174.085,243097,0
2017-11-27,18:00:00,174.0799,174.105,173.99,174.05,137189,0
2017-11-27,18:05:00,174.07,174.13,174,174.02,126661,0
2017-11-27,18:10:00,174.03,174.05,173.955,173.9985,93962,0
2017-11-27,18:15:00,173.99,174.09,173.8601,174.0552,179686,0
2017-11-27,18:20:00,174.06,174.26,174.0565,174.14,204472,0
2017-11-27,18:25:00,174.14,174.28,174.1266,174.23,154243,0
2017-11-27,18:30:00,174.23,174.35,174.15,174.26,279671,0
2017-11-27,18:35:00,174.27,174.2895,174.18,174.28,145188,0
2017-11-27,18:40:00,174.28,174.32,174.09,174.1,222971,0
2017-11-27,18:45:00,174.11,174.18,173.9648,173.965,173566,0
2017-11-27,18:50:00,173.9633,174.09,173.9633,174.06,156066,0
2017-11-27,18:55:00,174.07,174.25,174.07,174.1932,175802,0
2017-11-27,19:00:00,174.18,174.18,174.02,174.08,90305,0
2017-11-27,19:05:00,174.09,174.19,174.06,174.15,104437,0
2017-11-27,19:10:00,174.159,174.3,174.14,174.28,100315,0
2017-11-27,19:15:00,174.29,174.34,174.21,174.28,79557,0
2017-11-27,19:20:00,174.3,174.39,174.22,174.3,80438,0
2017-11-27,19:25:00,174.29,174.4,174.27,174.37,78602,0
2017-11-27,19:30:00,174.38,174.46,174.35,174.41,98403,0
